"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.155079472E0,-9.046059847E-2,4.651985765E-1,3.866004944E-2,4.754865243E-1
9.165089241E0,4.483938217E-3,6.052957773E-1,-7.638072968E-2,6.101123664E-1
9.175099088E0,1.627431512E-1,6.810945868E-1,-1.989374161E-1,7.279775168E-1
9.185078241E0,1.515224576E-1,1.181606054E-1,-3.976125717E-1,4.416069984E-1
9.195088011E0,-8.922469616E-2,-5.345098376E-1,-2.193870544E-1,5.846302187E-1
9.205097857E0,-4.117438793E-1,-9.993870258E-1,2.549839020E-1,1.110551322E0
9.215077011E0,-7.581961155E-1,-1.071338773E0,1.657371521E-1,1.322912287E0
9.225086857E0,-1.102684259E0,-8.533793688E-1,-2.188081741E-1,1.411398576E0
9.235096626E0,-1.317412853E0,-6.637997031E-1,7.444763184E-2,1.477074515E0
9.245075780E0,-1.438788652E0,-4.198989570E-1,9.694290161E-2,1.501940693E0
9.255085626E0,-1.394648075E0,4.694501311E-2,-1.827545166E-1,1.407354362E0
9.265095395E0,-1.245134950E0,4.061808884E-1,-4.340801239E-1,1.379771543E0
9.275074549E0,-1.053900719E0,7.555886507E-1,-1.236380577E0,1.791719248E0
9.285084319E0,-5.452570319E-1,9.566853642E-1,-1.354144096E0,1.745353360E0
9.295094165E0,-6.077184677E-1,1.254830718E0,-4.688539505E-1,1.470967673E0
9.305103780E0,-8.213061094E-1,1.322181225E0,-5.002622604E-1,1.634921786E0
9.315083088E0,-1.152757764E0,1.465337753E0,-8.281698227E-1,2.040080991E0
9.325092934E0,-1.154098868E0,8.628476858E-1,-3.061351776E-1,1.473149373E0
9.335102780E0,-9.540853500E-1,3.539431095E-2,3.137140274E-1,1.004961742E0
9.345081934E0,-8.487735987E-1,-2.606692314E-1,1.311295509E0,1.583622740E0
9.355091703E0,-5.925517082E-1,-5.699936152E-1,1.487452507E0,1.699566183E0
9.365101550E0,-5.587310195E-1,-7.413847446E-1,1.429087639E0,1.704148811E0
9.375080703E0,-2.583793700E-1,-1.127689362E0,5.499744415E-1,1.280982077E0
9.385090473E0,-1.852365881E-1,-5.912261009E-1,7.933025360E-1,1.006573301E0
9.395100088E0,1.011565030E-1,-1.341016144E-1,1.209091187E0,1.220703641E0
9.405079473E0,3.041529655E-1,6.864672899E-2,8.718338013E-1,9.259133744E-1
9.415089242E0,6.250383258E-1,1.967584193E-1,4.049711227E-1,7.703170740E-1
9.425099088E0,7.636618018E-1,3.039453030E-1,8.503303528E-1,1.182634265E0
9.435078242E0,8.345394731E-1,1.081015915E-1,1.729011536E0,1.922920429E0
9.445088088E0,7.178756595E-1,-9.066949040E-2,1.432060242E0,1.604482145E0
9.455097857E0,7.434175014E-1,-5.492617488E-1,1.386767387E0,1.666577882E0
9.465077011E0,7.476338744E-1,-1.012494206E0,1.703107834E0,2.117705650E0
9.475086858E0,7.856986523E-1,-1.373745561E0,1.909345627E0,2.479939507E0
9.485096627E0,9.207095504E-1,-1.657104254E0,1.857029915E0,2.653725813E0
9.495075781E0,1.026421189E0,-1.822990298E0,1.586834908E0,2.625810181E0
9.505085627E0,1.226744413E0,-1.835796118E0,1.297423363E0,2.560928860E0
9.515095396E0,1.257745862E0,-1.700146198E0,1.113205910E0,2.389905677E0
9.525074550E0,1.370152354E0,-1.310027719E0,5.145969391E-1,1.964255611E0
9.535084396E0,1.827380538E0,-1.178919196E0,-6.923942566E-1,2.282231344E0
9.545094165E0,6.956183434E0,1.389168978E0,-1.239343739E1,1.427990086E1
9.555103781E0,8.453049660E0,-1.484047771E0,-2.880352020E0,9.052782671E0
9.565083089E0,4.380461216E0,4.422106147E-1,2.889068604E0,5.265995451E0
9.575092935E0,1.541946769E0,-2.367267609E-1,6.068608284E0,6.265911418E0
9.585102550E0,1.267054081E0,-1.020247698E0,-4.785480499E-1,1.695682649E0
9.595081935E0,-3.564809084E0,-2.817578912E-1,-7.349167824E0,8.172974918E0
9.605091704E0,-2.728996992E0,-2.026968151E-1,2.131071568E0,3.468425667E0
9.615101550E0,-1.727130413E0,2.718321085E-1,2.363176823E0,2.939638899E0
9.625080704E0,-8.640977740E-1,7.714440227E-1,2.344229221E0,2.614804292E0
9.635090473E0,1.516917944E-1,1.055182695E0,7.026433945E-1,1.276764920E0
9.645100319E0,2.651770592E0,2.834645510E-1,-2.958132744E0,3.982811664E0
9.655079473E0,2.698496580E0,1.162137508E0,2.294423103E0,3.727844519E0
9.665089243E0,1.716414452E0,1.020837545E0,3.196547985E0,3.769098949E0
9.675099089E0,1.558069706E0,9.335436225E-1,-1.204044342E0,2.179175918E0
9.685078243E0,3.559741378E-1,1.052465439E0,-1.646554947E0,1.986339417E0
9.695088012E0,-9.031445980E-1,1.034174681E0,-4.437255859E-2,1.373738097E0
9.705097858E0,-7.791942954E-1,7.250173688E-1,2.933645248E-1,1.104018424E0
9.715077012E0,-4.084466696E-1,5.403047204E-1,1.234356880E0,1.407975419E0
9.725086781E0,2.448665500E-1,4.136435986E-1,1.112409592E0,1.211823318E0
9.735096627E0,4.968079925E-1,6.560531855E-1,-1.813276291E0,1.991279707E0
9.745075781E0,1.872773409E0,1.308650374E-1,-6.931133270E-1,2.001202634E0
9.755085551E0,1.006086111E0,4.210175276E-1,1.629052162E0,1.960427496E0
9.765095397E0,7.952618003E-1,4.960474372E-1,3.506526947E-1,1.000730585E0
9.775074551E0,5.405634046E-1,3.511959612E-1,-1.064299583E0,1.244299402E0
9.785084397E0,-1.843754202E-1,3.192327023E-1,-1.353321075E-1,3.927067520E-1
9.795094166E0,-1.656082869E-1,1.142349392E-1,-4.431533813E-2,2.060086775E-1
9.805104012E0,-4.127890244E-2,4.963302612E-2,-6.575298309E-2,9.214575332E-2
9.815083166E0,2.539781034E-1,2.815711498E-2,1.546077728E-1,2.986658058E-1
9.825092935E0,6.182626486E-1,2.849487960E-2,-6.761293411E-1,9.166305399E-1
9.835102551E0,1.272522330E0,-9.692089260E-2,-2.021150589E-1,1.292113477E0
9.845081935E0,1.385312200E0,-9.889638424E-2,5.376348495E-1,1.489268819E0
9.855091705E0,1.503309250E0,-1.883093566E-1,2.430162430E-1,1.534423673E0
9.865101551E0,1.464872241E0,-1.598513871E-1,4.417610168E-2,1.474230198E0
9.875080705E0,1.267702341E0,-1.451068968E-1,5.181512833E-1,1.377173188E0
9.885090474E0,1.303319335E0,-4.022513330E-2,3.792171478E-1,1.357963547E0
9.895100320E0,1.403178692E0,-1.479338408E-1,-1.452350616E-1,1.418410408E0
9.905079474E0,1.506205797E0,-2.037418336E-1,-2.292451859E-1,1.537114177E0
9.915089243E0,1.250762463E0,-2.908140421E-1,-4.025173187E-2,1.284756688E0
9.925099089E0,1.328454733E0,-3.751091361E-1,2.418994904E-2,1.380610008E0
9.935078243E0,8.320286274E-1,3.295201063E-2,-3.199930191E-1,8.920498888E-1
9.945088013E0,2.354537845E-1,2.853175998E-1,-5.828943253E-1,6.903697645E-1
9.955097859E0,2.077569962E-1,2.958167493E-1,-7.672595978E-1,8.481496383E-1
9.965077013E0,5.057936907E-2,3.551408052E-1,-5.613479614E-1,6.661792536E-1
9.975086782E0,-1.542343497E-1,4.439509511E-1,-4.674892426E-1,6.628928070E-1
9.985096628E0,-2.756071091E-1,5.729286075E-1,-3.289451599E-1,7.158291598E-1
9.995075782E0,-3.537758589E-1,5.458949208E-1,1.935482025E-1,6.786895679E-1
1.000508555E1,-4.672133327E-1,4.425536692E-1,4.466638565E-1,7.833585699E-1
1.001509540E1,-5.361202955E-1,3.459901512E-1,3.661193848E-1,7.356477145E-1
1.002507455E1,-6.623792648E-1,2.164490223E-1,4.979953766E-1,8.565021102E-1
1.003508432E1,-8.025814891E-1,8.730608225E-2,7.025585175E-1,1.070209264E0
1.004509417E1,-8.384352922E-1,-2.360613644E-2,6.419572830E-1,1.056238677E0
1.005510401E1,-9.281333089E-1,-1.258194000E-1,8.224191666E-1,1.246449055E0
1.006508317E1,-9.398465157E-1,-1.820554137E-1,1.033977509E0,1.409100825E0
1.007509294E1,-9.872143269E-1,-2.266252935E-1,9.486026764E-1,1.387731310E0
1.008510278E1,-1.033417583E0,-3.043486476E-1,7.724428177E-1,1.325612276E0
1.009508194E1,-1.102414727E0,-3.379652500E-1,8.693647385E-1,1.444068485E0
1.010509171E1,-1.165400386E0,-3.740567267E-1,8.802013397E-1,1.507591089E0
1.011510155E1,-1.274424791E0,-3.979244232E-1,8.241367340E-1,1.568981756E0
1.012508070E1,-1.343973279E0,-3.778439164E-1,7.921066284E-1,1.605136477E0
1.013509047E1,-1.334452510E0,-3.951759338E-1,6.858644485E-1,1.551559719E0
1.014510009E1,-1.276655555E0,-4.639084041E-1,5.148954391E-1,1.452645079E0
1.015507948E1,-6.961014867E-1,-1.027830601E0,-9.652261734E-1,1.572467675E0
1.016508924E1,-5.547456741E-1,6.805423498E-1,-3.307068825E0,3.421634823E0
1.017509909E1,-5.527794361E-3,2.437202632E-2,-2.280038834E0,2.280175790E0
1.018507824E1,-9.798025489E-1,6.538519263E-1,-1.062088013E-1,1.182715387E0
1.019508801E1,-1.772887468E0,8.876322955E-2,-2.711931229E0,3.241231228E0
1.020509786E1,-2.081044912E0,-1.299021393E-1,-8.900394440E-1,2.267111092E0
1.021507701E1,-1.462427855E0,-4.947230220E-1,1.440179825E0,2.111294396E0
1.022508686E1,-5.104888082E-1,-7.125403285E-1,1.692791939E0,1.906267843E0
1.023509663E1,6.500625610E-2,-5.501307845E-1,1.953680038E0,2.030698251E0
1.024507578E1,7.736858130E-1,4.174383581E-1,-2.195893288E0,2.365331235E0
1.025508563E1,8.071807027E-1,1.650332659E-1,3.284645081E-2,8.245335378E-1
1.026509540E1,6.974185109E-1,-2.031339407E-1,2.873825550E0,2.964208034E0
1.027507455E1,2.170572877E-1,-1.410153061E-1,-1.729717255E-1,3.113172024E-1
1.028508432E1,-1.450837255E-1,-3.341071606E-1,-9.822320938E-1,1.047595708E0
1.029509417E1,-3.661470413E-1,-2.114413381E-1,8.245620728E-1,9.266464844E-1
1.030510378E1,-1.100468636E-2,-2.301412225E-1,1.640157700E-1,2.828201870E-1
1.031508309E1,5.979726911E-1,-2.189874798E-1,8.178043365E-2,6.420396365E-1
1.032509294E1,1.394286990E0,-3.749186099E-1,-2.308855057E-1,1.462158778E0
1.033510278E1,1.210938931E0,-2.351269722E-1,6.244640350E-1,1.382610978E0
1.034508194E1,9.143929482E-1,-2.832176089E-1,1.099740028E0,1.457996848E0
1.035509171E1,4.110128284E-1,-4.335370958E-1,1.303644180E-1,6.114579626E-1
1.036510155E1,-1.600423157E-1,-1.971580386E-1,3.280048370E-1,4.148156315E-1
1.037508071E1,-8.803796172E-1,-4.531736672E-2,4.831352234E-1,1.005256971E0
1.038509048E1,-1.176601171E0,8.892046660E-2,4.896059036E-1,1.277501901E0
1.039512331E1,-8.741673231E-1,6.321686506E-2,2.132492065E-1,9.020200136E-1
1.040510269E1,-7.624455690E-1,1.733574569E-1,5.975723267E-3,7.819282338E-1
1.041511246E1,-4.896673262E-1,3.091365993E-1,1.752853394E-3,5.790877307E-1
1.042512231E1,9.177908897E-1,-4.164108634E-2,-5.767250061E-2,9.205434344E-1
1.043510146E1,4.609415829E-1,5.366689563E-1,-1.184687614E0,1.379842547E0
1.044511123E1,-4.020494223E-2,3.217001557E-1,2.298777580E0,2.321526608E0
1.045512108E1,1.771294713E0,5.892342925E-1,-5.646488190E0,5.947059012E0
1.046510023E1,-8.656343222E-1,5.317155123E-1,1.428473473E0,1.752877813E0
1.047511008E1,-2.459494323E-1,1.095555425E-1,2.349505901E0,2.364882982E0
1.048511985E1,-6.126233339E-1,4.205675125E-1,1.200894356E0,1.412208071E0
1.049509900E1,-5.057755709E-1,4.753100872E-1,5.544490814E-1,8.883368680E-1
1.050510885E1,-3.815740347E-1,1.252876043E0,-2.859693527E0,3.145336897E0
1.051511862E1,1.169824004E-1,5.667677522E-1,-1.719083786E-1,6.037077584E-1
1.052509777E1,6.254888773E-1,-2.944477089E-2,1.251594543E0,1.399497135E0
1.053510762E1,7.689101100E-1,-1.975363642E-1,1.782932281E-1,8.136533953E-1
1.054511739E1,6.423590183E-1,-3.181553781E-1,-2.407627106E-1,7.561842605E-1
1.055512700E1,-6.576167345E-1,-1.015172005E-1,-1.005486488E0,1.205723264E0
1.056510631E1,-8.504358530E-1,-1.975821406E-1,-3.161430359E-3,8.730921125E-1
1.057511616E1,-7.278581858E-1,-2.937202454E-1,7.806673050E-1,1.107018772E0
1.058512577E1,-3.091500103E-1,-4.172461927E-1,3.761768341E-1,6.412309449E-1
1.059510516E1,-3.488385677E-1,-2.828246951E-1,6.154870987E-1,7.619071618E-1
1.060511492E1,9.300678968E-2,5.141087621E-2,-1.127812386E0,1.132808068E0
1.061512477E1,2.904820740E-1,-1.095733792E-2,-4.866571426E-1,5.668642457E-1
1.062510392E1,6.890040636E-2,-5.425065756E-2,8.176622391E-1,8.223514681E-1
1.063511369E1,-1.324414313E-1,-3.012015522E-1,-3.244762421E-1,4.621124748E-1
1.064512354E1,-2.964304090E-1,-5.222058296E-1,-7.045373917E-1,9.257120784E-1
1.065510269E1,-5.226242542E-1,-4.978450239E-1,2.680778503E-1,7.699685141E-1
1.066511246E1,-3.189787567E-1,-5.805917978E-1,5.555830002E-1,8.645847286E-1
1.067512231E1,-1.576604694E-1,-5.802204609E-1,2.826004028E-1,6.643610423E-1
1.068510146E1,-1.442276835E-1,-4.965929389E-1,-8.385181427E-2,5.238676344E-1
1.069511123E1,2.473744750E-1,-5.863785744E-1,-1.295547485E-1,6.494754778E-1
1.070512108E1,1.699284017E-1,-4.255630374E-1,1.287755966E-1,4.759860447E-1
1.071510023E1,7.044395804E-2,-4.695812166E-1,2.292213440E-1,5.272677638E-1
1.072511008E1,-1.367220581E-1,-3.755967617E-1,-1.656961441E-1,4.326904907E-1
1.073511985E1,-1.859244406E-1,-1.754907668E-1,7.142162323E-2,2.654542430E-1
1.074509900E1,-1.503973007E-1,-1.069246531E-1,1.332168579E-1,2.275938504E-1
1.075510877E1,-7.971242070E-2,-4.545429349E-2,7.787322998E-2,1.203511643E-1
1.076511862E1,9.910508990E-3,-2.281513810E-2,-5.166149139E-2,5.733810607E-2
1.077509777E1,6.804464757E-2,-1.012197137E-2,1.752185822E-2,7.098974492E-2
1.078510762E1,2.830792964E-2,6.005793810E-3,9.159755707E-2,9.605998595E-2
1.079511739E1,-1.652678847E-2,4.099835455E-2,3.889751434E-2,5.888137596E-2
1.080512723E1,-5.019019544E-2,3.447847068E-2,1.499271393E-2,6.271046268E-2
1.081510639E1,-5.749206245E-2,3.219778836E-2,7.011127472E-2,9.621655607E-2
1.082511616E1,-1.387989521E-2,4.890286922E-2,4.618358612E-2,6.868089790E-2
1.083512577E1,1.457013190E-2,4.668258131E-2,2.701854706E-2,5.587086921E-2
1.084510516E1,6.982311606E-3,3.721280396E-2,6.291866302E-2,7.343230632E-2
1.085511492E1,-3.344856203E-2,3.472773731E-2,5.334949493E-2,7.190960054E-2
1.086512477E1,-4.270851612E-3,1.787692308E-2,3.660583496E-2,4.096109991E-2
1.087510393E1,-1.585556567E-2,1.084721088E-2,4.139614105E-2,4.563662390E-2
1.088511369E1,-8.129611611E-3,5.143406987E-2,5.817222595E-2,7.807408021E-2
1.089512354E1,2.334105968E-2,1.157398224E-1,3.903675079E-2,1.243558582E-1
1.090510269E1,-5.241534114E-2,1.889455169E-1,2.950668335E-2,1.982887307E-1
1.091511246E1,-1.789915562E-2,1.111616492E-1,6.308460236E-2,1.290618421E-1
1.092512231E1,-2.879753709E-2,1.045225263E-1,-1.211967468E-1,1.626127550E-1
1.093510146E1,4.823181033E-2,3.436432779E-2,1.565589905E-1,1.673855790E-1
1.094511123E1,8.581417799E-2,1.494723260E-1,2.971076965E-2,1.748964815E-1
1.095512108E1,9.547352791E-3,2.021408975E-1,-3.246593475E-2,2.049539736E-1
1.096510023E1,9.984776378E-3,2.364265174E-1,1.448173523E-1,2.774333423E-1
1.097511000E1,-1.616597176E-2,2.050116807E-1,7.073307037E-2,2.174725158E-1
1.098511985E1,-3.929385543E-2,1.546816975E-1,-7.277774811E-2,1.754053455E-1
1.099509900E1,-7.120266557E-3,1.974950433E-1,1.165170670E-1,2.294149455E-1
1.100510877E1,-6.755605340E-3,3.329783380E-1,1.856040955E-2,3.335636380E-1
1.101511862E1,-6.055212021E-2,4.336348772E-1,-7.450962067E-2,4.441367465E-1
1.102509777E1,-2.583168447E-2,4.091107249E-1,9.343624115E-2,4.204392850E-1
1.103510754E1,-1.579616964E-2,4.219793379E-1,6.029415131E-2,4.265576928E-1
1.104511739E1,-3.413166106E-2,4.023098946E-1,-1.834201813E-2,4.041715616E-1
1.105512723E1,-3.751146793E-2,3.699139357E-1,4.905986786E-2,3.750337327E-1
1.106510639E1,-1.023621857E-2,3.564698100E-1,6.852054596E-2,3.631398778E-1
1.107511616E1,7.129341364E-3,3.338569105E-1,1.131248474E-2,3.341245823E-1
1.108512600E1,-4.212960601E-3,3.028844595E-1,4.503631592E-2,3.062433911E-1
1.109510516E1,-2.737395465E-2,2.991481423E-1,3.801727295E-2,3.027940843E-1
1.110511493E1,1.255845904E0,1.717637062E0,1.144981384E-2,2.127805703E0
1.111512477E1,-1.617375374E0,3.841235638E0,-1.286211014E0,4.361803881E0
1.112510393E1,-8.074076772E-1,5.386199951E0,-3.839406967E-1,5.459896293E0
1.113511370E1,1.000803709E0,2.956248999E0,1.217411995E0,3.350090771E0
1.114512331E1,-2.076005220E0,-4.272837639E-1,8.341207504E-1,2.277745929E0
1.115510270E1,1.854234636E-1,-4.256638050E0,-2.621097565E-1,4.268729422E0
1.116511246E1,-1.428139210E-1,-5.317800045E0,8.756961823E-1,5.391311245E0
1.117512231E1,-3.732635081E-1,-2.578221560E0,-1.178075790E0,2.859093322E0
1.118510146E1,-7.780109644E-1,-2.678441703E-1,2.545220852E0,2.674918830E0
1.119511123E1,-3.630546927E-1,-3.408022523E-1,-5.455780029E-1,7.386543457E-1
1.120512108E1,-3.973450363E-1,-1.280502319E0,-1.977281570E0,2.388977119E0
1.121510023E1,1.993587464E-1,-1.275126219E0,1.053399086E0,1.665935298E0
1.122511008E1,5.470953584E-1,-6.283482909E-1,1.059868813E0,1.348130856E0
1.123511985E1,1.617677510E-1,-1.691950560E-1,-6.694393158E-1,7.091859909E-1
1.124509900E1,5.347385406E-1,-4.239829779E-1,7.956314087E-2,6.870496094E-1
1.125510885E1,-4.717218876E-2,2.493641376E-1,4.361371994E-1,5.046021653E-1
1.126511862E1,-1.233217865E-1,8.308486938E-1,-3.252115250E-1,9.007110253E-1
1.127509777E1,-2.439059168E-1,6.018294692E-1,-3.992614746E-1,7.622981906E-1
1.128510754E1,-2.891715169E-1,1.036103666E-1,1.873283386E-1,3.597876884E-1
1.129511739E1,-1.020821035E-1,-1.460174322E-1,1.057243347E-1,2.071701748E-1
1.130512700E1,-4.601517320E-2,-1.156966835E-1,-7.178401947E-2,1.437221771E-1
1.131510631E1,5.418509245E-2,2.370382249E-1,-2.589349747E-1,3.552048218E-1
1.132511616E1,1.015504003E-1,4.597442746E-1,2.509479523E-1,5.335280279E-1
1.133512600E1,3.754115105E-2,6.234939098E-1,5.719566345E-2,6.272362693E-1
1.134510516E1,-1.690143347E-2,5.461832881E-1,-2.729940414E-1,6.108417056E-1
1.135511493E1,-7.732954621E-2,3.642319143E-1,5.504512787E-2,3.763970141E-1
1.136512477E1,-9.655149281E-2,1.568301618E-1,-1.453018188E-2,1.847404033E-1
1.137510393E1,-5.336984992E-2,-5.624555796E-2,-1.583881378E-1,1.763482517E-1
1.138511370E1,4.195362329E-3,-1.337167025E-1,1.621055603E-1,2.101808037E-1
1.139512331E1,9.265992045E-2,-1.937241256E-1,3.411293030E-1,4.030931642E-1
1.140510270E1,2.509321570E-1,-4.587263763E-1,2.687625885E-1,5.879031933E-1
1.141511246E1,2.888958454E-1,-6.102921367E-1,1.510047913E-1,6.918957642E-1
1.142512231E1,2.138708532E-1,-9.519851804E-1,8.365726471E-2,9.792931448E-1
1.143510146E1,1.591320336E-1,-1.084648848E0,2.248535156E-1,1.119082316E0
1.144511123E1,1.632860303E-2,-1.098645806E0,2.273702621E-1,1.122045662E0
1.145512108E1,-7.030645013E-2,-1.131802559E0,3.603839874E-2,1.134556651E0
1.146510023E1,-8.184963465E-2,-1.288936496E0,1.320037842E-1,1.298261011E0
1.147511008E1,5.279451609E-3,-1.039234638E0,1.868104935E-1,1.055904667E0
1.148511985E1,3.790065646E-2,-6.994267702E-1,2.347078323E-1,7.387300137E-1
1.149509900E1,5.210566521E-2,-4.294876456E-1,-5.070495605E-2,4.355980150E-1
1.150510885E1,5.747872591E-2,-1.933640838E-1,-1.436424255E-1,2.476421193E-1
1.151511862E1,-3.956767917E-2,1.983516812E-1,-1.560974121E-2,2.028611710E-1
1.152509777E1,-2.898412943E-2,7.173739672E-1,-1.353387833E-1,7.306039110E-1
1.153510762E1,6.758904457E-2,9.191606045E-1,-7.602500916E-2,9.247725654E-1
1.154511739E1,-6.857395172E-3,6.193187237E-1,3.950214386E-2,6.206151180E-1
1.155512700E1,1.107013524E-1,3.465584815E-1,-1.657342911E-1,3.997817226E-1
1.156510631E1,1.538747549E-1,5.344438553E-2,2.624654770E-1,3.089043042E-1
1.157511616E1,1.398978531E-1,-4.418855906E-2,1.185083389E-1,1.885955049E-1
1.158512577E1,6.589359045E-2,1.842920780E-1,-5.400238037E-1,5.743964170E-1
1.159510516E1,-8.929103613E-3,7.468640208E-1,1.856956482E-1,7.696547721E-1
1.160511493E1,-6.722462177E-2,1.063563704E0,-2.349853516E-3,1.065688709E0
1.161512477E1,-1.203904748E-1,1.273423553E0,-3.960866928E-1,1.339024301E0
1.162510393E1,-5.933964252E-2,1.364122868E0,1.535263062E-1,1.374017001E0
1.163511370E1,-5.321711302E-3,1.419760227E0,2.484073639E-1,1.441337449E0
1.164512354E1,2.194398642E-1,1.634668112E0,-5.667896271E-1,1.744002343E0
1.165510270E1,2.502444983E-1,1.900785685E0,1.768798828E-1,1.925329847E0
1.166511246E1,5.764436722E-2,2.172161579E0,5.213584900E-1,2.234596938E0
1.167512231E1,2.924805880E-2,2.029449701E0,-2.403297424E-1,2.043839505E0
1.168510146E1,-4.087725282E-2,1.655981660E0,-1.580715179E-2,1.656561521E0
1.169511124E1,-3.361171484E-2,1.181129217E0,3.472223282E-1,1.231567830E0
1.170512108E1,-1.061239839E-2,9.094960093E-1,-4.227647781E-1,1.003008311E0
1.171510024E1,4.823812842E-2,9.101346135E-1,-1.276626587E-1,9.203095600E-1
1.172511000E1,-1.661878824E-2,1.284242868E0,4.927959442E-1,1.375646674E0
1.173511985E1,-2.205163240E-2,1.264173746E0,1.433067322E-1,1.272461534E0
1.174509900E1,-8.505663276E-2,1.070979714E0,-4.482479095E-1,1.164112696E0
1.175510877E1,-4.255387187E-2,1.026407957E0,-1.007080078E-3,1.027290193E0
1.176511862E1,-1.146496832E-1,4.559029639E-1,-3.225135803E-1,5.700939149E-1
1.177509777E1,1.247847080E-1,-5.487348437E-1,-5.554618835E-1,7.907079462E-1
1.178510762E1,2.923775315E-1,-1.119320154E0,6.437740326E-1,1.323936265E0
1.179511739E1,3.336823583E-1,-1.312722445E0,4.641656876E-1,1.431793951E0
1.180512724E1,1.522825956E-1,-6.591056585E-1,-3.566417694E-1,7.647245319E-1
1.181510639E1,2.652454376E-2,-1.654824913E-1,2.640113831E-1,3.127139535E-1
1.182511616E1,2.270489931E-2,3.098044097E-1,-3.101320267E-1,4.389489250E-1
1.183512577E1,-3.892612457E-2,1.328833461E0,-6.772232056E-2,1.331127313E0
1.184510516E1,-1.224585474E-1,2.508854151E0,7.322483063E-1,2.616396917E0
1.185511493E1,-2.853792906E-2,3.084021568E0,1.648883820E-1,3.088558179E0
1.186512477E1,-9.858289361E-1,-1.008991241E0,-5.149583817E-1,1.501700420E0
1.187510393E1,6.420519948E-1,-1.810757756E0,-1.115615845E0,2.221637488E0
1.188511370E1,-1.243549585E-2,-1.611440182E0,-8.571805954E-1,1.825281533E0
1.189512354E1,7.241644263E-1,-1.498492956E0,1.652324677E0,2.345223250E0
1.190510270E1,-3.006487787E-1,-1.764229059E0,3.815374374E-1,1.829881056E0
1.191511247E1,-4.542786181E-1,-1.476160765E0,-4.312191010E-1,1.603549057E0
1.192512231E1,-7.559455633E-1,-8.597217798E-1,2.286930084E-1,1.167422685E0
1.193510147E1,-2.593562603E-1,-3.134262562E-1,8.568248749E-1,9.484991060E-1
1.194511124E1,1.271282434E-1,-8.484486341E-1,8.376502991E-2,8.619995680E-1
1.195512108E1,4.545823932E-1,-2.032237053E0,-1.038903236E0,2.327219914E0
1.196510024E1,7.059997320E-1,-2.231333256E0,-6.431484222E-2,2.341243285E0
1.197511001E1,2.315514386E-1,-2.040581465E0,1.073027611E0,2.317105314E0
1.198511985E1,1.503621042E-1,-2.087476969E0,-1.091785431E-1,2.095731092E0
1.199509900E1,-2.479969412E-1,-2.077261925E0,-4.363164902E-1,2.137028700E0
1.200510885E1,-3.540564775E-1,-1.980167866E0,1.869888306E-1,2.020243943E0
1.201511862E1,-1.961104274E-1,-1.794419408E0,3.335266113E-1,1.835658005E0
1.202509777E1,-9.496362507E-2,-8.041276932E-1,5.179729462E-1,9.612155898E-1
1.203510754E1,-6.188809872E-3,-1.818085909E-1,1.958541870E-1,2.673041856E-1
1.204511739E1,5.287930369E-2,6.043457985E-2,-4.948921204E-1,5.013649070E-1
1.205512724E1,3.226543963E-1,4.088606834E-1,-2.190399170E-2,5.212990531E-1
1.206510639E1,2.215340137E-1,8.865695000E-1,4.616928101E-1,1.023837413E0
1.207511616E1,1.402646005E-1,1.188838482E0,-1.103248596E-1,1.202157506E0
1.208512601E1,1.385539770E-2,1.010314465E0,-3.180952072E-1,1.059297810E0
1.209510516E1,-1.003315002E-1,7.768260837E-1,7.705497742E-2,7.870594919E-1
