Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Velocity (m/s),Position (m)
17.63454839,20.28752327,-1.650325894,-5.554345131,21.09876598,3.6096895427515245,10.07585123236397
17.64463446,-11.26793385,1.52053988,-13.5394001,17.68032041,3.609035027340412,10.112255513026303
17.65450685,22.2766037,4.563770294,0.3977012634,22.74276232,3.6390683687997654,10.14803356476982
17.66462377,0.6509430408,-0.6393964887,6.759261608,6.820569786,3.6589196567189193,10.184950145277378
17.67460254,-6.221726418,1.478787541,0.8045930862,6.445468349,3.663107701844399,10.221482558749784
17.68450562,4.526540756,16.89949989,2.592693806,17.68628647,3.7541085271905006,10.258209201596502
17.69451539,0.2544378638,-0.9618933797,0.07946205139,0.9981441369,3.8338744149498027,10.296186183603876
17.70452523,0.2520961761,-10.68994617,7.840664387,13.25950677,3.7755578901507056,10.334270783536327
17.71450439,19.88744354,6.66333437,13.9161377,25.17080301,3.755466788445668,10.371847433652146
17.72472777,13.91673088,-16.41880608,-25.35042572,33.25502482,3.705599841260364,10.40998609333256
17.73463077,24.02391243,-10.36726379,7.850925446,27.31786151,3.5729686162990886,10.446025925050156
17.74450316,-27.05822945,-6.568655014,7.560504913,28.85231783,3.489369618578363,10.480887003733473
17.7547877,-16.54938889,-3.502761364,1.955793858,17.02870339,3.4375796762802615,10.516507247283949
17.76462993,14.13256931,0.3916530013,-4.574919701,14.85977112,3.4222695542499526,10.550265354230051
17.77450193,20.95803452,-2.008521557,-14.39541721,25.50492906,3.4142886910590193,10.584010605728889
17.78451177,-6.281051159,-2.373652935,6.040644646,9.031900113,3.392356258300514,10.618077319168844
17.79452154,4.469712734,19.63508606,10.74480724,22.82467566,3.4787477460263285,10.65246640453354
17.80451608,-8.707283974,4.82255125,-3.098887444,10.42482125,3.600969163226441,10.687845661452632
17.81451054,-20.52145195,-22.44296646,5.92154789,30.98195383,3.5129158957265596,10.723395381285789
17.82452031,-27.33841133,-24.13006783,4.411759377,36.73026719,3.279823215004055,10.757392259369997
17.83452993,12.04454708,1.067374706,7.411619663,14.1824719,3.1643988178301496,10.78964436624214
17.84450931,21.36103439,3.764200687,-16.49996758,27.25274164,3.1885068812528496,10.821343396279799
17.85458008,-16.38928413,-2.360248804,3.540197372,16.93258416,3.195576319505231,10.853489713067654
17.86452893,-20.81680107,-11.80202484,3.813628674,24.23160665,3.1251271514336967,10.88493157843107
17.87450808,7.068703651,-0.146170944,9.320436478,11.69865263,3.0655107324547477,10.91582023045057
17.88462524,0.445743233,-5.581863403,-7.831296921,9.627309985,3.0365350124677004,10.94668791701492
17.894604,15.44787598,-2.159231901,-5.099457741,16.41047299,2.997911746379818,10.976796064984587
17.90450685,4.443553448,15.81140137,-4.498451233,17.0288474,3.0655094395928586,11.00681864023034
17.91451662,-1.382435679,3.810441256,4.336672306,5.936102902,3.163714505424086,11.037995189714396
17.92452646,-0.4843064845,-3.721054792,6.014105797,7.088742489,3.1641618775254887,11.069665704780943
17.93450562,25.58145332,2.928341866,-32.3746109,41.36546109,3.1602065729641775,11.101221647114139
17.94475947,41.9936142,17.09352493,3.176137447,45.45041339,3.2628571823872754,11.13415221325805
17.95452524,3.956847906,9.026032448,4.050447464,10.6551411,3.390395977314922,11.166639283312755
17.96450439,4.398657322,27.0494976,-2.550649643,27.52325054,3.5703975401541626,11.201370684627678
17.97478893,-12.93660831,11.62622452,-2.168511391,17.52790269,3.769278545740188,11.239113280773893
17.984524,4.156275272,0.7516365051,3.423782349,5.437082595,3.8295282175050067,11.27610073865223
17.99450316,2.860774279,31.06739616,12.90993309,33.76438221,3.9882918265101415,11.31510837718745
18.00410008,11.89333344,16.43937111,6.930278301,21.44138662,4.216251148984544,11.35447754847364
18.01462862,-4.540576935,11.32289696,3.157448769,12.60136172,4.362399223917392,11.399637880272195
18.02450193,-13.43815517,7.081184387,-5.896386147,16.29400369,4.4532538241194635,11.44315771797005
18.0345117,15.1107235,11.68690109,-23.8888607,30.58750214,4.547185933602018,11.488203883906873
18.04462739,9.511564255,6.473845005,7.360753536,13.65874139,4.639040172434876,11.534666391686159
